"ID","Process ID","Process Name","Host Name","Kernel Name","Context","Stream","Block Size","Grid Size","Device","CC","Section Name","Body Item Label","Metric Name","Metric Unit","Metric Value","Rule Name","Rule Type","Rule Description","Estimated Speedup Type","Estimated Speedup"
"0","1746873","python3.12","127.0.0.1","void unnamed>::CatArrayBatchedCopy_vectorized<unnamed>::OpaqueType<2>, unsigned int, 3, 128, 1, 16, 8>(char *, unnamed>::CatArrInputTensorMetadata<T1, T2, T4, T5>, unnamed>::TensorSizeStride<T2, 4>, int, T2)","1","7","(128, 1, 1)","(1143, 2, 1)","0","12.0","GPU Speed Of Light Roofline Chart","","Theoretical Predicated-On DFMA Thread Instructions Executed","inst/cycle","340",
"0","1746873","python3.12","127.0.0.1","void unnamed>::CatArrayBatchedCopy_vectorized<unnamed>::OpaqueType<2>, unsigned int, 3, 128, 1, 16, 8>(char *, unnamed>::CatArrInputTensorMetadata<T1, T2, T4, T5>, unnamed>::TensorSizeStride<T2, 4>, int, T2)","1","7","(128, 1, 1)","(1143, 2, 1)","0","12.0","GPU Speed Of Light Roofline Chart","","Theoretical Predicated-On FFMA Thread Instructions Executed","inst/cycle","21,760",
"0","1746873","python3.12","127.0.0.1","void unnamed>::CatArrayBatchedCopy_vectorized<unnamed>::OpaqueType<2>, unsigned int, 3, 128, 1, 16, 8>(char *, unnamed>::CatArrInputTensorMetadata<T1, T2, T4, T5>, unnamed>::TensorSizeStride<T2, 4>, int, T2)","1","7","(128, 1, 1)","(1143, 2, 1)","0","12.0","GPU Speed Of Light Roofline Chart","","Predicated-On DFMA Thread Instructions Executed Per Cycle","inst/cycle","0",
"0","1746873","python3.12","127.0.0.1","void unnamed>::CatArrayBatchedCopy_vectorized<unnamed>::OpaqueType<2>, unsigned int, 3, 128, 1, 16, 8>(char *, unnamed>::CatArrInputTensorMetadata<T1, T2, T4, T5>, unnamed>::TensorSizeStride<T2, 4>, int, T2)","1","7","(128, 1, 1)","(1143, 2, 1)","0","12.0","GPU Speed Of Light Roofline Chart","","Predicated-On FFMA Thread Instructions Executed Per Cycle","inst/cycle","0",
"0","1746873","python3.12","127.0.0.1","void unnamed>::CatArrayBatchedCopy_vectorized<unnamed>::OpaqueType<2>, unsigned int, 3, 128, 1, 16, 8>(char *, unnamed>::CatArrInputTensorMetadata<T1, T2, T4, T5>, unnamed>::TensorSizeStride<T2, 4>, int, T2)","1","7","(128, 1, 1)","(1143, 2, 1)","0","12.0","GPU Speed Of Light Roofline Chart","Single Precision Roofline","Theoretical Predicated-On FFMA Operations","inst","43,520",
"0","1746873","python3.12","127.0.0.1","void unnamed>::CatArrayBatchedCopy_vectorized<unnamed>::OpaqueType<2>, unsigned int, 3, 128, 1, 16, 8>(char *, unnamed>::CatArrInputTensorMetadata<T1, T2, T4, T5>, unnamed>::TensorSizeStride<T2, 4>, int, T2)","1","7","(128, 1, 1)","(1143, 2, 1)","0","12.0","GPU Speed Of Light Roofline Chart","Single Precision Roofline","SM Frequency","Ghz","2.33",
"0","1746873","python3.12","127.0.0.1","void unnamed>::CatArrayBatchedCopy_vectorized<unnamed>::OpaqueType<2>, unsigned int, 3, 128, 1, 16, 8>(char *, unnamed>::CatArrInputTensorMetadata<T1, T2, T4, T5>, unnamed>::TensorSizeStride<T2, 4>, int, T2)","1","7","(128, 1, 1)","(1143, 2, 1)","0","12.0","GPU Speed Of Light Roofline Chart","Single Precision Roofline","Theoretical DRAM Bytes Accessible","byte/cycle","128",
"0","1746873","python3.12","127.0.0.1","void unnamed>::CatArrayBatchedCopy_vectorized<unnamed>::OpaqueType<2>, unsigned int, 3, 128, 1, 16, 8>(char *, unnamed>::CatArrInputTensorMetadata<T1, T2, T4, T5>, unnamed>::TensorSizeStride<T2, 4>, int, T2)","1","7","(128, 1, 1)","(1143, 2, 1)","0","12.0","GPU Speed Of Light Roofline Chart","Single Precision Roofline","DRAM Frequency","Ghz","13.64",
"0","1746873","python3.12","127.0.0.1","void unnamed>::CatArrayBatchedCopy_vectorized<unnamed>::OpaqueType<2>, unsigned int, 3, 128, 1, 16, 8>(char *, unnamed>::CatArrInputTensorMetadata<T1, T2, T4, T5>, unnamed>::TensorSizeStride<T2, 4>, int, T2)","1","7","(128, 1, 1)","(1143, 2, 1)","0","12.0","GPU Speed Of Light Roofline Chart","Double Precision Roofline","Theoretical Predicated-On DFMA Operations","inst","680",
"0","1746873","python3.12","127.0.0.1","void unnamed>::CatArrayBatchedCopy_vectorized<unnamed>::OpaqueType<2>, unsigned int, 3, 128, 1, 16, 8>(char *, unnamed>::CatArrInputTensorMetadata<T1, T2, T4, T5>, unnamed>::TensorSizeStride<T2, 4>, int, T2)","1","7","(128, 1, 1)","(1143, 2, 1)","0","12.0","GPU Speed Of Light Roofline Chart","Double Precision Roofline","SM Frequency","Ghz","2.33",
"0","1746873","python3.12","127.0.0.1","void unnamed>::CatArrayBatchedCopy_vectorized<unnamed>::OpaqueType<2>, unsigned int, 3, 128, 1, 16, 8>(char *, unnamed>::CatArrInputTensorMetadata<T1, T2, T4, T5>, unnamed>::TensorSizeStride<T2, 4>, int, T2)","1","7","(128, 1, 1)","(1143, 2, 1)","0","12.0","GPU Speed Of Light Roofline Chart","Double Precision Roofline","Theoretical DRAM Bytes Accessible","byte/cycle","128",
"0","1746873","python3.12","127.0.0.1","void unnamed>::CatArrayBatchedCopy_vectorized<unnamed>::OpaqueType<2>, unsigned int, 3, 128, 1, 16, 8>(char *, unnamed>::CatArrInputTensorMetadata<T1, T2, T4, T5>, unnamed>::TensorSizeStride<T2, 4>, int, T2)","1","7","(128, 1, 1)","(1143, 2, 1)","0","12.0","GPU Speed Of Light Roofline Chart","Double Precision Roofline","DRAM Frequency","Ghz","13.64",
"0","1746873","python3.12","127.0.0.1","void unnamed>::CatArrayBatchedCopy_vectorized<unnamed>::OpaqueType<2>, unsigned int, 3, 128, 1, 16, 8>(char *, unnamed>::CatArrInputTensorMetadata<T1, T2, T4, T5>, unnamed>::TensorSizeStride<T2, 4>, int, T2)","1","7","(128, 1, 1)","(1143, 2, 1)","0","12.0","GPU Speed Of Light Roofline Chart","Single Precision Achieved Value","Predicated-On FFMA Operations Per Cycle","inst","0",
