"ID","Process ID","Process Name","Host Name","Kernel Name","Context","Stream","Block Size","Grid Size","Device","CC","Section Name","Body Item Label","Metric Name","Metric Unit","Metric Value","Rule Name","Rule Type","Rule Description","Estimated Speedup Type","Estimated Speedup"
"0","1742833","python3.12","127.0.0.1","void Kernel2<cutlass_80_tensorop_bf16_s16816gemm_relu_bf16_256x128_32x3_tn_align8>(Params)","1","7","(256, 1, 1)","(332, 1, 1)","0","12.0","GPU Speed Of Light Roofline Chart","","Theoretical Predicated-On DFMA Thread Instructions Executed","inst/cycle","340",
"0","1742833","python3.12","127.0.0.1","void Kernel2<cutlass_80_tensorop_bf16_s16816gemm_relu_bf16_256x128_32x3_tn_align8>(Params)","1","7","(256, 1, 1)","(332, 1, 1)","0","12.0","GPU Speed Of Light Roofline Chart","","Theoretical Predicated-On FFMA Thread Instructions Executed","inst/cycle","21,760",
"0","1742833","python3.12","127.0.0.1","void Kernel2<cutlass_80_tensorop_bf16_s16816gemm_relu_bf16_256x128_32x3_tn_align8>(Params)","1","7","(256, 1, 1)","(332, 1, 1)","0","12.0","GPU Speed Of Light Roofline Chart","","Predicated-On DFMA Thread Instructions Executed Per Cycle","inst/cycle","0",
"0","1742833","python3.12","127.0.0.1","void Kernel2<cutlass_80_tensorop_bf16_s16816gemm_relu_bf16_256x128_32x3_tn_align8>(Params)","1","7","(256, 1, 1)","(332, 1, 1)","0","12.0","GPU Speed Of Light Roofline Chart","","Predicated-On FFMA Thread Instructions Executed Per Cycle","inst/cycle","36.38",
"0","1742833","python3.12","127.0.0.1","void Kernel2<cutlass_80_tensorop_bf16_s16816gemm_relu_bf16_256x128_32x3_tn_align8>(Params)","1","7","(256, 1, 1)","(332, 1, 1)","0","12.0","GPU Speed Of Light Roofline Chart","Single Precision Roofline","Theoretical Predicated-On FFMA Operations","inst","43,520",
"0","1742833","python3.12","127.0.0.1","void Kernel2<cutlass_80_tensorop_bf16_s16816gemm_relu_bf16_256x128_32x3_tn_align8>(Params)","1","7","(256, 1, 1)","(332, 1, 1)","0","12.0","GPU Speed Of Light Roofline Chart","Single Precision Roofline","SM Frequency","Ghz","2.01",
"0","1742833","python3.12","127.0.0.1","void Kernel2<cutlass_80_tensorop_bf16_s16816gemm_relu_bf16_256x128_32x3_tn_align8>(Params)","1","7","(256, 1, 1)","(332, 1, 1)","0","12.0","GPU Speed Of Light Roofline Chart","Single Precision Roofline","Theoretical DRAM Bytes Accessible","byte/cycle","128",
"0","1742833","python3.12","127.0.0.1","void Kernel2<cutlass_80_tensorop_bf16_s16816gemm_relu_bf16_256x128_32x3_tn_align8>(Params)","1","7","(256, 1, 1)","(332, 1, 1)","0","12.0","GPU Speed Of Light Roofline Chart","Single Precision Roofline","DRAM Frequency","Ghz","13.78",
"0","1742833","python3.12","127.0.0.1","void Kernel2<cutlass_80_tensorop_bf16_s16816gemm_relu_bf16_256x128_32x3_tn_align8>(Params)","1","7","(256, 1, 1)","(332, 1, 1)","0","12.0","GPU Speed Of Light Roofline Chart","Double Precision Roofline","Theoretical Predicated-On DFMA Operations","inst","680",
"0","1742833","python3.12","127.0.0.1","void Kernel2<cutlass_80_tensorop_bf16_s16816gemm_relu_bf16_256x128_32x3_tn_align8>(Params)","1","7","(256, 1, 1)","(332, 1, 1)","0","12.0","GPU Speed Of Light Roofline Chart","Double Precision Roofline","SM Frequency","Ghz","2.01",
"0","1742833","python3.12","127.0.0.1","void Kernel2<cutlass_80_tensorop_bf16_s16816gemm_relu_bf16_256x128_32x3_tn_align8>(Params)","1","7","(256, 1, 1)","(332, 1, 1)","0","12.0","GPU Speed Of Light Roofline Chart","Double Precision Roofline","Theoretical DRAM Bytes Accessible","byte/cycle","128",
"0","1742833","python3.12","127.0.0.1","void Kernel2<cutlass_80_tensorop_bf16_s16816gemm_relu_bf16_256x128_32x3_tn_align8>(Params)","1","7","(256, 1, 1)","(332, 1, 1)","0","12.0","GPU Speed Of Light Roofline Chart","Double Precision Roofline","DRAM Frequency","Ghz","13.78",
"0","1742833","python3.12","127.0.0.1","void Kernel2<cutlass_80_tensorop_bf16_s16816gemm_relu_bf16_256x128_32x3_tn_align8>(Params)","1","7","(256, 1, 1)","(332, 1, 1)","0","12.0","GPU Speed Of Light Roofline Chart","Single Precision Achieved Value","Predicated-On FFMA Operations Per Cycle","inst","72.76",
"0","1742833","python3.12","127.0.0.1","void Kernel2<cutlass_80_tensorop_bf16_s16816gemm_relu_bf16_256x128_32x3_tn_align8>(Params)","1","7","(256, 1, 1)","(332, 1, 1)","0","12.0","GPU Speed Of Light Roofline Chart","Single Precision Achieved Value","SM Frequency","Ghz","2.01",
"0","1742833","python3.12","127.0.0.1","void Kernel2<cutlass_80_tensorop_bf16_s16816gemm_relu_bf16_256x128_32x3_tn_align8>(Params)","1","7","(256, 1, 1)","(332, 1, 1)","0","12.0","GPU Speed Of Light Roofline Chart","Single Precision Achieved Value","Predicated-On FADD Thread Instructions Executed Per Cycle","inst/cycle","0",
"0","1742833","python3.12","127.0.0.1","void Kernel2<cutlass_80_tensorop_bf16_s16816gemm_relu_bf16_256x128_32x3_tn_align8>(Params)","1","7","(256, 1, 1)","(332, 1, 1)","0","12.0","GPU Speed Of Light Roofline Chart","Single Precision Achieved Value","Predicated-On FMUL Thread Instructions Executed Per Cycle","inst/cycle","0",
"0","1742833","python3.12","127.0.0.1","void Kernel2<cutlass_80_tensorop_bf16_s16816gemm_relu_bf16_256x128_32x3_tn_align8>(Params)","1","7","(256, 1, 1)","(332, 1, 1)","0","12.0","GPU Speed Of Light Roofline Chart","Single Precision Achieved Value","DRAM Bandwidth","Gbyte/s","156.55",
"0","1742833","python3.12","127.0.0.1","void Kernel2<cutlass_80_tensorop_bf16_s16816gemm_relu_bf16_256x128_32x3_tn_align8>(Params)","1","7","(256, 1, 1)","(332, 1, 1)","0","12.0","GPU Speed Of Light Roofline Chart","Double Precision Achieved Value","Predicated-On DFMA Operations Per Cycle","inst","0",
"0","1742833","python3.12","127.0.0.1","void Kernel2<cutlass_80_tensorop_bf16_s16816gemm_relu_bf16_256x128_32x3_tn_align8>(Params)","1","7","(256, 1, 1)","(332, 1, 1)","0","12.0","GPU Speed Of Light Roofline Chart","Double Precision Achieved Value","SM Frequency","Ghz","2.01",
"0","1742833","python3.12","127.0.0.1","void Kernel2<cutlass_80_tensorop_bf16_s16816gemm_relu_bf16_256x128_32x3_tn_align8>(Params)","1","7","(256, 1, 1)","(332, 1, 1)","0","12.0","GPU Speed Of Light Roofline Chart","Double Precision Achieved Value","Predicated-On DADD Thread Instructions Executed Per Cycle","inst/cycle","0",
"0","1742833","python3.12","127.0.0.1","void Kernel2<cutlass_80_tensorop_bf16_s16816gemm_relu_bf16_256x128_32x3_tn_align8>(Params)","1","7","(256, 1, 1)","(332, 1, 1)","0","12.0","GPU Speed Of Light Roofline Chart","Double Precision Achieved Value","Predicated-On DMUL Thread Instructions Executed Per Cycle","inst/cycle","0",
"0","1742833","python3.12","127.0.0.1","void Kernel2<cutlass_80_tensorop_bf16_s16816gemm_relu_bf16_256x128_32x3_tn_align8>(Params)","1","7","(256, 1, 1)","(332, 1, 1)","0","12.0","GPU Speed Of Light Roofline Chart","Double Precision Achieved Value","DRAM Bandwidth","Gbyte/s","156.55",
"0","1742833","python3.12","127.0.0.1","void Kernel2<cutlass_80_tensorop_bf16_s16816gemm_relu_bf16_256x128_32x3_tn_align8>(Params)","1","7","(256, 1, 1)","(332, 1, 1)","0","12.0","SpeedOfLight_RooflineChart","","","","","SOLFPRoofline","INF","The ratio of peak float (fp32) to double (fp64) performance on this device is 64:1. The workload achieved  close to 0% of this device's fp32 peak performance and 0% of its fp64 peak performance. See the Kernel Profiling Guide (https://docs.nvidia.com/nsight-compute/ProfilingGuide/index.html#roofline) for more details on roofline analysis.","",""
