"ID","Process ID","Process Name","Host Name","Kernel Name","Context","Stream","Block Size","Grid Size","Device","CC","Section Name","Body Item Label","Metric Name","Metric Unit","Metric Value","Rule Name","Rule Type","Rule Description","Estimated Speedup Type","Estimated Speedup"
"0","1745130","python3.12","127.0.0.1","fmha_cutlassF_bf16_aligned_64x64_rf_sm80(AttentionKernel<bfloat16_t, Sm80, 1, 64, 64, 64, 1, 1>::Params)","1","7","(32, 4, 1)","(4, 12, 54)","0","12.0","GPU Speed Of Light Roofline Chart","","Theoretical Predicated-On DFMA Thread Instructions Executed","inst/cycle","340",
"0","1745130","python3.12","127.0.0.1","fmha_cutlassF_bf16_aligned_64x64_rf_sm80(AttentionKernel<bfloat16_t, Sm80, 1, 64, 64, 64, 1, 1>::Params)","1","7","(32, 4, 1)","(4, 12, 54)","0","12.0","GPU Speed Of Light Roofline Chart","","Theoretical Predicated-On FFMA Thread Instructions Executed","inst/cycle","21,760",
"0","1745130","python3.12","127.0.0.1","fmha_cutlassF_bf16_aligned_64x64_rf_sm80(AttentionKernel<bfloat16_t, Sm80, 1, 64, 64, 64, 1, 1>::Params)","1","7","(32, 4, 1)","(4, 12, 54)","0","12.0","GPU Speed Of Light Roofline Chart","","Predicated-On DFMA Thread Instructions Executed Per Cycle","inst/cycle","0",
"0","1745130","python3.12","127.0.0.1","fmha_cutlassF_bf16_aligned_64x64_rf_sm80(AttentionKernel<bfloat16_t, Sm80, 1, 64, 64, 64, 1, 1>::Params)","1","7","(32, 4, 1)","(4, 12, 54)","0","12.0","GPU Speed Of Light Roofline Chart","","Predicated-On FFMA Thread Instructions Executed Per Cycle","inst/cycle","16.66",
"0","1745130","python3.12","127.0.0.1","fmha_cutlassF_bf16_aligned_64x64_rf_sm80(AttentionKernel<bfloat16_t, Sm80, 1, 64, 64, 64, 1, 1>::Params)","1","7","(32, 4, 1)","(4, 12, 54)","0","12.0","GPU Speed Of Light Roofline Chart","Single Precision Roofline","Theoretical Predicated-On FFMA Operations","inst","43,520",
"0","1745130","python3.12","127.0.0.1","fmha_cutlassF_bf16_aligned_64x64_rf_sm80(AttentionKernel<bfloat16_t, Sm80, 1, 64, 64, 64, 1, 1>::Params)","1","7","(32, 4, 1)","(4, 12, 54)","0","12.0","GPU Speed Of Light Roofline Chart","Single Precision Roofline","SM Frequency","Ghz","1.98",
"0","1745130","python3.12","127.0.0.1","fmha_cutlassF_bf16_aligned_64x64_rf_sm80(AttentionKernel<bfloat16_t, Sm80, 1, 64, 64, 64, 1, 1>::Params)","1","7","(32, 4, 1)","(4, 12, 54)","0","12.0","GPU Speed Of Light Roofline Chart","Single Precision Roofline","Theoretical DRAM Bytes Accessible","byte/cycle","128",
"0","1745130","python3.12","127.0.0.1","fmha_cutlassF_bf16_aligned_64x64_rf_sm80(AttentionKernel<bfloat16_t, Sm80, 1, 64, 64, 64, 1, 1>::Params)","1","7","(32, 4, 1)","(4, 12, 54)","0","12.0","GPU Speed Of Light Roofline Chart","Single Precision Roofline","DRAM Frequency","Ghz","13.78",
"0","1745130","python3.12","127.0.0.1","fmha_cutlassF_bf16_aligned_64x64_rf_sm80(AttentionKernel<bfloat16_t, Sm80, 1, 64, 64, 64, 1, 1>::Params)","1","7","(32, 4, 1)","(4, 12, 54)","0","12.0","GPU Speed Of Light Roofline Chart","Double Precision Roofline","Theoretical Predicated-On DFMA Operations","inst","680",
"0","1745130","python3.12","127.0.0.1","fmha_cutlassF_bf16_aligned_64x64_rf_sm80(AttentionKernel<bfloat16_t, Sm80, 1, 64, 64, 64, 1, 1>::Params)","1","7","(32, 4, 1)","(4, 12, 54)","0","12.0","GPU Speed Of Light Roofline Chart","Double Precision Roofline","SM Frequency","Ghz","1.98",
