"ID","Process ID","Process Name","Host Name","Kernel Name","Context","Stream","Block Size","Grid Size","Device","CC","Section Name","Metric Name","Metric Unit","Metric Value","Rule Name","Rule Type","Rule Description","Estimated Speedup Type","Estimated Speedup"
"0","1710187","python3.12","127.0.0.1","void unnamed>::CatArrayBatchedCopy<unnamed>::OpaqueType<2>, unsigned int, 4, 64, 64>(T1 *, unnamed>::CatArrInputTensorMetadata<T1, T2, T4, T5>, unnamed>::TensorSizeStride<T2, 4>, int, T2)","1","7","(512, 1, 1)","(340, 2, 1)","0","12.0","GPU Speed Of Light Throughput","DRAM Frequency","Ghz","13.72",
"0","1710187","python3.12","127.0.0.1","void unnamed>::CatArrayBatchedCopy<unnamed>::OpaqueType<2>, unsigned int, 4, 64, 64>(T1 *, unnamed>::CatArrInputTensorMetadata<T1, T2, T4, T5>, unnamed>::TensorSizeStride<T2, 4>, int, T2)","1","7","(512, 1, 1)","(340, 2, 1)","0","12.0","GPU Speed Of Light Throughput","SM Frequency","Ghz","1.98",
"0","1710187","python3.12","127.0.0.1","void unnamed>::CatArrayBatchedCopy<unnamed>::OpaqueType<2>, unsigned int, 4, 64, 64>(T1 *, unnamed>::CatArrInputTensorMetadata<T1, T2, T4, T5>, unnamed>::TensorSizeStride<T2, 4>, int, T2)","1","7","(512, 1, 1)","(340, 2, 1)","0","12.0","GPU Speed Of Light Throughput","Elapsed Cycles","cycle","19,324",
"0","1710187","python3.12","127.0.0.1","void unnamed>::CatArrayBatchedCopy<unnamed>::OpaqueType<2>, unsigned int, 4, 64, 64>(T1 *, unnamed>::CatArrInputTensorMetadata<T1, T2, T4, T5>, unnamed>::TensorSizeStride<T2, 4>, int, T2)","1","7","(512, 1, 1)","(340, 2, 1)","0","12.0","GPU Speed Of Light Throughput","Memory Throughput","%","13.82",
"0","1710187","python3.12","127.0.0.1","void unnamed>::CatArrayBatchedCopy<unnamed>::OpaqueType<2>, unsigned int, 4, 64, 64>(T1 *, unnamed>::CatArrInputTensorMetadata<T1, T2, T4, T5>, unnamed>::TensorSizeStride<T2, 4>, int, T2)","1","7","(512, 1, 1)","(340, 2, 1)","0","12.0","GPU Speed Of Light Throughput","DRAM Throughput","%","13.82",
"0","1710187","python3.12","127.0.0.1","void unnamed>::CatArrayBatchedCopy<unnamed>::OpaqueType<2>, unsigned int, 4, 64, 64>(T1 *, unnamed>::CatArrInputTensorMetadata<T1, T2, T4, T5>, unnamed>::TensorSizeStride<T2, 4>, int, T2)","1","7","(512, 1, 1)","(340, 2, 1)","0","12.0","GPU Speed Of Light Throughput","Duration","us","9.66",
"0","1710187","python3.12","127.0.0.1","void unnamed>::CatArrayBatchedCopy<unnamed>::OpaqueType<2>, unsigned int, 4, 64, 64>(T1 *, unnamed>::CatArrInputTensorMetadata<T1, T2, T4, T5>, unnamed>::TensorSizeStride<T2, 4>, int, T2)","1","7","(512, 1, 1)","(340, 2, 1)","0","12.0","GPU Speed Of Light Throughput","L1/TEX Cache Throughput","%","12.55",
"0","1710187","python3.12","127.0.0.1","void unnamed>::CatArrayBatchedCopy<unnamed>::OpaqueType<2>, unsigned int, 4, 64, 64>(T1 *, unnamed>::CatArrInputTensorMetadata<T1, T2, T4, T5>, unnamed>::TensorSizeStride<T2, 4>, int, T2)","1","7","(512, 1, 1)","(340, 2, 1)","0","12.0","GPU Speed Of Light Throughput","L2 Cache Throughput","%","13.34",
"0","1710187","python3.12","127.0.0.1","void unnamed>::CatArrayBatchedCopy<unnamed>::OpaqueType<2>, unsigned int, 4, 64, 64>(T1 *, unnamed>::CatArrInputTensorMetadata<T1, T2, T4, T5>, unnamed>::TensorSizeStride<T2, 4>, int, T2)","1","7","(512, 1, 1)","(340, 2, 1)","0","12.0","GPU Speed Of Light Throughput","SM Active Cycles","cycle","14,728.71",
"0","1710187","python3.12","127.0.0.1","void unnamed>::CatArrayBatchedCopy<unnamed>::OpaqueType<2>, unsigned int, 4, 64, 64>(T1 *, unnamed>::CatArrInputTensorMetadata<T1, T2, T4, T5>, unnamed>::TensorSizeStride<T2, 4>, int, T2)","1","7","(512, 1, 1)","(340, 2, 1)","0","12.0","GPU Speed Of Light Throughput","Compute (SM) Throughput","%","38.45",
"0","1710187","python3.12","127.0.0.1","void unnamed>::CatArrayBatchedCopy<unnamed>::OpaqueType<2>, unsigned int, 4, 64, 64>(T1 *, unnamed>::CatArrInputTensorMetadata<T1, T2, T4, T5>, unnamed>::TensorSizeStride<T2, 4>, int, T2)","1","7","(512, 1, 1)","(340, 2, 1)","0","12.0","SpeedOfLight","","","","SOLBottleneck","OPT","This workload exhibits low compute throughput and memory bandwidth utilization relative to the peak performance of this device. Achieved compute throughput and/or memory bandwidth below 60.0% of peak typically indicate latency issues. Look at Scheduler Statistics and Warp State Statistics for potential reasons.","",""
